Index,Lieferant,LiefArtNr,LiefFarbe,EigeneFarbBez,Wgrp,Groesse,Mwst,Preis,Lagerbestand,Saison,
2011111162264,Acne,190136,INDIGO,Türkis,XS,Da Sweater,19,180.00,0,141,
2011111162257,Acne,190136,WHITE,weiß,L,Da Sweater,19,180.00,0,141,
2011111162240,Acne,190136,WHITE,weiß,M,Da Sweater,19,180.00,0,141,
2011111162233,Acne,190136,WHITE,weiß,S,Da Sweater,19,180.00,0,141,
2011111162226,Acne,190136,WHITE,weiß,XS,Da Sweater,19,180.00,0,141,
2011111157413,Acne,1HA134,Bone white,weiß,L,Da Sweater,19,250.00,0,134,
2011111157406,Acne,1HA134,Bone white,weiß,M,Da Sweater,19,250.00,0,134,
2011111157390,Acne,1HA134,Bone white,weiß,S,Da Sweater,19,250.00,0,134,
2011111157383,Acne,1HA134,Bone white,weiß,XS,Da Sweater,19,250.00,0,134,
2011111157451,Acne,1HA134,Grey melange,grau,L,Da Sweater,19,250.00,0,134,
2011111157444,Acne,1HA134,Grey melange,grau,M,Da Sweater,19,250.00,0,134,
2011111157437,Acne,1HA134,Grey melange,grau,S,Da Sweater,19,250.00,0,134,
2011111157420,Acne,1HA134,Grey melange,grau,XS,Da Sweater,19,250.00,0,134,
2011111157499,Acne,1HA134,Midnight Blue,blau,L,Da Sweater,19,250.00,0,134,
2011111157482,Acne,1HA134,Midnight Blue,blau,M,Da Sweater,19,250.00,0,134,
2011111157475,Acne,1HA134,Midnight Blue,blau,S,Da Sweater,19,250.00,0,134,
2011111157468,Acne,1HA134,Midnight Blue,blau,XS,Da Sweater,19,250.00,0,134,
2011111162424,Acne,1HB136,BLACK,schwarz,M,Da Sweater,19,300.00,0,141,
2011111162417,Acne,1HB136,BLACK,schwarz,S,Da Sweater,19,300.00,0,141,
2011111162400,Acne,1HB136,BLACK,schwarz,XS,Da Sweater,19,300.00,0,141,
2011111114850,Acne,11C126,377,Türkis,36,Da Blusen L-Arm,19,280.00,0,131,
2011111114867,Acne,11C126,377,Türkis,38,Da Blusen L-Arm,19,280.00,0,131,
2011111114874,Acne,11C126,377,Türkis,40,Da Blusen L-Arm,19,280.00,0,131,
2011111114881,Acne,11C126,377,Türkis,42,Da Blusen L-Arm,19,280.00,0,131,
2011111157147,Acne,11DB34,CARMINE RED,Mehrfarbig,34,Da Blusen L-Arm,19,350.00,1,134,
2011111157154,Acne,11DB34,CARMINE RED,Mehrfarbig,36,Da Blusen L-Arm,19,350.00,1,134,
2011111157161,Acne,11DB34,CARMINE RED,Mehrfarbig,38,Da Blusen L-Arm,19,350.00,0,134,
2011111157178,Acne,11DB34,CARMINE RED,Mehrfarbig,40,Da Blusen L-Arm,19,350.00,0,134,
2011111114911,Acne,11G126,373,grün,34,Da Blusen L-Arm,19,200.00,0,131,
2011111114928,Acne,11G126,373,grün,36,Da Blusen L-Arm,19,200.00,0,131,
2011111114935,Acne,11G126,373,grün,38,Da Blusen L-Arm,19,200.00,0,131,
2011111162189,Acne,11L136,PAPER WHITE,weiß,34,Da Blusen L-Arm,19,260.00,0,141,
2011111162196,Acne,11L136,PAPER WHITE,weiß,36,Da Blusen L-Arm,19,260.00,0,141,
2011111162202,Acne,11L136,PAPER WHITE,weiß,38,Da Blusen L-Arm,19,260.00,0,141,
2011111162219,Acne,11L136,PAPER WHITE,weiß,40,Da Blusen L-Arm,19,260.00,0,141,
2011111131109,Acne,11Q131,Saffron,schwarz,36,Da Blusen L-Arm,19,260.00,0,132,
2011111131116,Acne,11Q131,Saffron,schwarz,38,Da Blusen L-Arm,19,260.00,0,132,
2011111131123,Acne,11Q131,Saffron,schwarz,40,Da Blusen L-Arm,19,260.00,0,132,
2011111131130,Acne,11U131-9000,Black,schwarz,36,Da Blusen L-Arm,19,300.00,0,132,
2011111131147,Acne,11U131-9000,Black,schwarz,38,Da Blusen L-Arm,19,300.00,0,132,
2011111131154,Acne,11U131-9000,Black,schwarz,40,Da Blusen L-Arm,19,300.00,0,132,
2011111115024,Acne,12G126,,blau,34,Da Blusen L-Arm,19,320.00,0,131,
2011111115031,Acne,12G126,,blau,36,Da Blusen L-Arm,19,320.00,0,131,
2011111115048,Acne,12G126,,blau,38,Da Blusen L-Arm,19,320.00,0,131,
2011111115055,Acne,12G126,,blau,40,Da Blusen L-Arm,19,320.00,0,131,
2011111114942,Acne,11I126,113,beige,36,Da Blusen K-Arm,19,300.00,0,131,
2011111114959,Acne,11I126,113,beige,38,Da Blusen K-Arm,19,300.00,0,131,
2011111114966,Acne,11I126,113,beige,40,Da Blusen K-Arm,19,300.00,0,131,
2011111114898,Acne,11F126,885,Mehrfarbig,36,Da Bluse Top,19,300.00,0,131,
2011111114904,Acne,11F126,885,Mehrfarbig,38,Da Bluse Top,19,300.00,0,131,
2011111114973,Acne,11J126,135,blau,34,Da Bluse Top,19,200.00,0,131,
2011111114980,Acne,11J126,135,blau,36,Da Bluse Top,19,200.00,0,131,
2011111114997,Acne,11J126,135,blau,38,Da Bluse Top,19,200.00,0,131,
2011111145984,Acne,13B133,Midnight Blue,blau,34,Da Rock kurz,19,320.00,0,133,
2011111145991,Acne,13B133,Midnight Blue,blau,36,Da Rock kurz,19,320.00,0,133,
2011111131185,Acne,13R131-D110,Dark Indigo,blau,34,Da Rock kurz,19,350.00,0,132,
2011111131192,Acne,13R131-D110,Dark Indigo,blau,36,Da Rock kurz,19,350.00,0,132,
2011111131208,Acne,13R131-D110,Dark Indigo,blau,38,Da Rock kurz,19,350.00,0,132,
2011111156966,Acne,1BA134,W84 Cardinal Red,rot,32,Da Blazer,19,600.00,0,134,
2011111156973,Acne,1BA134,W84 Cardinal Red,rot,34,Da Blazer,19,600.00,0,134,
2011111156980,Acne,1BA134,W84 Cardinal Red,rot,36,Da Blazer,19,600.00,0,134,
2011111156997,Acne,1BA134,W84 Cardinal Red,rot,38,Da Blazer,19,600.00,0,134,
2011111157000,Acne,1BA134,W84 Cardinal Red,rot,40,Da Blazer,19,600.00,0,134,
2011111115840,Acne,1BC126,250,blau,36,Da Blazer,19,450.00,0,131,
2011111115857,Acne,1BC126,250,blau,38,Da Blazer,19,450.00,0,131,
2011111115864,Acne,1BC126,250,blau,40,Da Blazer,19,450.00,0,131,
2011111115871,Acne,1BC126,900,schwarz,36,Da Blazer,19,450.00,0,131,
2011111115888,Acne,1BC126,900,schwarz,38,Da Blazer,19,450.00,0,131,
2011111115895,Acne,1BC126,900,schwarz,40,Da Blazer,19,450.00,0,131,
2011111115901,Acne,1BG126,135,blau,36,Da Blazer,19,450.00,0,131,
2011111115918,Acne,1BG126,135,blau,38,Da Blazer,19,450.00,0,131,
2011111115925,Acne,1BG126,135,blau,40,Da Blazer,19,450.00,0,131,
2011111145953,Acne,1BH133,Midnight Blue,blau,34,Da Blazer,19,500.00,1,133,
2011111145960,Acne,1BH133,Midnight Blue,blau,36,Da Blazer,19,500.00,1,133,
2011111145977,Acne,1BH133,Midnight Blue,blau,38,Da Blazer,19,500.00,0,133,
2011111145915,Acne,12R133,Moss Green,grün,34,Da Jacke Pop,19,750.00,0,133,
2011111145922,Acne,12R133,Moss Green,grün,36,Da Jacke Pop,19,750.00,0,133,
2011111145939,Acne,12R133,Moss Green,grün,38,Da Jacke Pop,19,750.00,0,133,
2011111145946,Acne,12R133,Moss Green,grün,40,Da Jacke Pop,19,750.00,0,133,
2011111115000,Acne,12A126,885,blau,36,Da Blouson,19,320.00,0,131,
2011111115017,Acne,12A126,885,blau,38,Da Blouson,19,320.00,0,131,
2011111131161,Acne,12G131-D110,Dark Indigo,blau,36,Da Blouson,19,400.00,0,132,
2011111131178,Acne,12G131-D110,Dark Indigo,blau,38,Da Blouson,19,400.00,0,132,
2011111145861,Acne,1AC133,Sienna Brown,braun,36,Da Lederjacke,19,2200.00,0,133,
2011111145878,Acne,1AC133,Sienna Brown,braun,38,Da Lederjacke,19,2200.00,0,133,
2011111162080,Acne,1AC136,Black,schwarz,34,Da Lederjacke,19,1300.00,0,141,
2011111162097,Acne,1AC136,Black,schwarz,36,Da Lederjacke,19,1300.00,0,141,
2011111115819,Acne,1AF126,,grau,36,Da Lederjacke,19,1100.00,0,131,
2011111115826,Acne,1AF126,,grau,38,Da Lederjacke,19,1100.00,0,131,
2011111115833,Acne,1AF126,,grau,40,Da Lederjacke,19,1100.00,0,131,
2011111156195,Acne,1AH134,BLACK,schwarz,34,Da Lederjacke,19,1400.00,0,134,
2011111156201,Acne,1AH134,BLACK,schwarz,36,Da Lederjacke,19,1400.00,0,134,
2011111156218,Acne,1AH134,BLACK,schwarz,38,Da Lederjacke,19,1400.00,0,134,
2011111145885,Acne,12Q133,Mazarine Blue,blau,34,Da Mantel Wolle,19,550.00,0,133,
2011111145892,Acne,12Q133,Mazarine Blue,blau,36,Da Mantel Wolle,19,550.00,0,133,
2011111145908,Acne,12Q133,Mazarine Blue,blau,38,Da Mantel Wolle,19,550.00,0,133,
2011111156225,Acne,1AG134,CHAMOISE,Apricot,34,Da Mantel Leder,19,2200.00,0,134,
2011111156232,Acne,1AG134,CHAMOISE,Apricot,36,Da Mantel Leder,19,2200.00,0,134,
2011111156249,Acne,1AG134,CHAMOISE,Apricot,38,Da Mantel Leder,19,2200.00,0,134,
2011111146233,Acne,19B133,Turqoise Melange,Türkis,L,Da Strickmantel,19,300.00,0,133,
2011111146226,Acne,19B133,Turqoise Melange,Türkis,M,Da Strickmantel,19,300.00,0,133,
2011111146219,Acne,19B133,Turqoise Melange,Türkis,S,Da Strickmantel,19,300.00,0,133,
2011111146202,Acne,19B133,Turqoise Melange,Türkis,XS,Da Strickmantel,19,300.00,0,133,
2011111162165,Acne,14G136,ROYAL BLUE,blau,34,Da Kleid lang,19,750.00,0,141,
2011111162172,Acne,14G136,ROYAL BLUE,blau,36,Da Kleid lang,19,750.00,0,141,
2011111115222,Acne,14N126,885,blau,-0-,Da Kleid lang,19,500.00,0,131,
2011111162592,Acne,15M136,GREY MELANGE,grau,M,Da Kleid lang,19,130.00,0,141,
2011111162585,Acne,15M136,GREY MELANGE,grau,S,Da Kleid lang,19,130.00,0,141,
2011111162578,Acne,15M136,GREY MELANGE,grau,XS,Da Kleid lang,19,130.00,0,141,
2011111146004,Acne,140133,Black,schwarz,34,Da Kleid kurz,19,350.00,1,133,
2011111146011,Acne,140133,Black,schwarz,36,Da Kleid kurz,19,350.00,0,133,
2011111146028,Acne,140133,Black,schwarz,38,Da Kleid kurz,19,350.00,0,133,
2011111157109,Acne,143134,Black,schwarz,34,Da Kleid kurz,19,800.00,0,134,
2011111157116,Acne,143134,Black,schwarz,36,Da Kleid kurz,19,800.00,0,134,
2011111157123,Acne,143134,Black,schwarz,38,Da Kleid kurz,19,800.00,0,134,
2011111157130,Acne,143134,Black,schwarz,40,Da Kleid kurz,19,800.00,0,134,
2011111115062,Acne,14B126,900,schwarz,36,Da Kleid kurz,19,350.00,0,131,
2011111115079,Acne,14B126,900,schwarz,38,Da Kleid kurz,19,350.00,0,131,
2011111115086,Acne,14B126,900,schwarz,40,Da Kleid kurz,19,350.00,0,131,
2011111115093,Acne,14B126,900,schwarz,42,Da Kleid kurz,19,350.00,0,131,
2011111115109,Acne,14C126,900,schwarz,34,Da Kleid kurz,19,260.00,0,131,
2011111115116,Acne,14C126,900,schwarz,36,Da Kleid kurz,19,260.00,0,131,
2011111115123,Acne,14C126,900,schwarz,38,Da Kleid kurz,19,260.00,0,131,
2011111115130,Acne,14C126,900,schwarz,40,Da Kleid kurz,19,260.00,0,131,
2011111115147,Acne,14D126,Q38,rot,36,Da Kleid kurz,19,350.00,0,131,
2011111115154,Acne,14D126,Q38,rot,38,Da Kleid kurz,19,350.00,0,131,
2011111115161,Acne,14D126,Q38,rot,40,Da Kleid kurz,19,350.00,0,131,
2011111115178,Acne,14G126,100,weiß,36,Da Kleid kurz,19,450.00,0,131,
2011111115185,Acne,14G126,100,weiß,38,Da Kleid kurz,19,450.00,0,131,
2011111115192,Acne,14M126,900,schwarz,36,Da Kleid kurz,19,280.00,0,131,
2011111115208,Acne,14M126,900,schwarz,38,Da Kleid kurz,19,280.00,0,131,
2011111115215,Acne,14M126,900,schwarz,40,Da Kleid kurz,19,280.00,0,131,
2011111131215,Acne,14N131-4940,Orange,Orange,34,Da Kleid kurz,19,300.00,0,132,
2011111131222,Acne,14N131-4940,Orange,Orange,36,Da Kleid kurz,19,300.00,0,132,
2011111131239,Acne,14N131-4940,Orange,Orange,38,Da Kleid kurz,19,300.00,0,132,
2011111115239,Acne,14P126,885,blau,36,Da Kleid kurz,19,600.00,0,131,
2011111115246,Acne,14P126,885,blau,38,Da Kleid kurz,19,600.00,0,131,
2011111114553,Acne,20B131,900,schwarz,48,He Hosen Lang,19,170.00,0,132,
2011111114560,Acne,20B131,900,schwarz,50,He Hosen Lang,19,170.00,0,132,
2011111114577,Acne,20B131,900,schwarz,52,He Hosen Lang,19,170.00,0,132,
2011111114584,Acne,20B131,900,schwarz,54,He Hosen Lang,19,170.00,0,132,
2011111114591,Acne,20B131,980,grau,48,He Hosen Lang,19,170.00,0,132,
2011111114607,Acne,20B131,980,grau,50,He Hosen Lang,19,170.00,0,132,
2011111114614,Acne,20B131,980,grau,52,He Hosen Lang,19,170.00,0,132,
2011111114621,Acne,20B131,980,grau,54,He Hosen Lang,19,170.00,0,132,
2011111114638,Acne,20B131,J54,gelb,48,He Hosen Lang,19,170.00,0,132,
2011111114645,Acne,20C131,,Mehrfarbig,48,He Hosen Lang,19,180.00,1,132,
2011111114652,Acne,20C131,,Mehrfarbig,50,He Hosen Lang,19,180.00,0,132,
2011111114669,Acne,20C131,,Mehrfarbig,52,He Hosen Lang,19,180.00,0,132,
2011111114676,Acne,20C131,,Mehrfarbig,54,He Hosen Lang,19,180.00,0,132,
2011111114683,Acne,20C131,885,blau,48,He Hosen Lang,19,170.00,0,132,
2011111114690,Acne,20C131,885,blau,50,He Hosen Lang,19,170.00,0,132,
2011111114706,Acne,20C131,885,blau,52,He Hosen Lang,19,170.00,0,132,
2011111114713,Acne,20C131,885,blau,54,He Hosen Lang,19,170.00,0,132,
2011111117530,Acne,28B131,113,beige,48,He Shorts,19,170.00,0,132,
2011111117547,Acne,28B131,113,beige,50,He Shorts,19,170.00,0,132,
2011111117554,Acne,28B131,113,beige,52,He Shorts,19,170.00,0,132,
2011111117561,Acne,28B131,113,beige,54,He Shorts,19,170.00,0,132,
2011111117578,Acne,28C131,885,blau,48,He Shorts,19,140.00,0,132,
2011111117585,Acne,28C131,885,blau,50,He Shorts,19,140.00,0,132,
2011111117592,Acne,28C131,885,blau,52,He Shorts,19,140.00,0,132,
2011111118148,Acne,30E124-11 2,RAW,blau,30/32,He Jeans,19,160.00,0,132,
2011111118155,Acne,30E124-11 4,Raw,blau,31/34,He Jeans,19,160.00,0,132,
2011111118162,Acne,30E124-11 4,Raw,blau,32/34,He Jeans,19,160.00,0,132,
2011111118179,Acne,30E124-11 4,Raw,blau,33/34,He Jeans,19,160.00,0,132,
2011111118186,Acne,30E124-11 4,Raw,blau,34/34,He Jeans,19,160.00,0,132,
2011111118193,Acne,30E131-10 2,Beige,beige,30/32,He Jeans,19,180.00,0,132,
2011111118209,Acne,30E131-10 4,Beige,beige,31/34,He Jeans,19,180.00,0,132,
2011111118216,Acne,30E131-10 4,Beige,beige,32/34,He Jeans,19,180.00,0,132,
2011111118223,Acne,30E131-10 4,Beige,beige,33/34,He Jeans,19,180.00,0,132,
2011111118230,Acne,30E131-10 4,Beige,beige,34/34,He Jeans,19,180.00,1,132,
2011111118247,Acne,30E131-11,2,blau,30/32,He Jeans,19,200.00,0,132,
2011111118254,Acne,30E131-11,2,blau,31/34,He Jeans,19,200.00,0,132,
2011111118261,Acne,30E131-11,2,blau,32/34,He Jeans,19,200.00,0,132,
2011111118278,Acne,30E131-11,2,blau,33/34,He Jeans,19,200.00,0,132,
2011111118285,Acne,30E131-11,2,blau,34/34,He Jeans,19,200.00,0,132,
2011111118292,Acne,30F124-10,Blue,blau,30/32,He Jeans,19,200.00,0,132,
2011111118308,Acne,30F124-10,Blue,blau,31/34,He Jeans,19,200.00,0,132,
2011111118315,Acne,30F124-10,Blue,blau,32/34,He Jeans,19,200.00,0,132,
2011111118322,Acne,30F124-10,Blue,blau,33/34,He Jeans,19,200.00,0,132,
2011111118339,Acne,30F124-10,Blue,blau,34/34,He Jeans,19,200.00,0,132,
2011111118346,Acne,30F124-13,New Cash,schwarz,30/32,He Jeans,19,160.00,0,132,
2011111118353,Acne,30F124-13,New Cash,schwarz,31/34,He Jeans,19,160.00,0,132,
2011111118360,Acne,30F124-13,New Cash,schwarz,32/34,He Jeans,19,160.00,0,132,
2011111118377,Acne,30F124-13,New Cash,schwarz,33/34,He Jeans,19,160.00,0,132,
2011111118384,Acne,30F124-13,New Cash,schwarz,34/34,He Jeans,19,160.00,0,132,
2011111118391,Acne,30F131-10,,schwarz,30/32,He Jeans,19,190.00,0,132,
2011111118407,Acne,30F131-10,,schwarz,31/34,He Jeans,19,190.00,0,132,
2011111118414,Acne,30F131-10,,schwarz,32/34,He Jeans,19,190.00,0,132,
2011111118421,Acne,30F131-10,,schwarz,33/34,He Jeans,19,190.00,0,132,
2011111118438,Acne,30F131-10,,schwarz,34/34,He Jeans,19,190.00,0,132,
2011111118445,Acne,30F131-10 2,,gelb,31/32,He Jeans,19,250.00,0,132,
2011111117967,Acne,2HD131,805,blau,L,He Jogginghose,19,180.00,0,132,
2011111117950,Acne,2HD131,805,blau,M,He Jogginghose,19,180.00,0,132,
2011111117974,Acne,2HD131,805,blau,XL,He Jogginghose,19,180.00,0,132,
2011111117998,Acne,2HD131,900,schwarz,L,He Jogginghose,19,180.00,0,132,
2011111117981,Acne,2HD131,900,schwarz,M,He Jogginghose,19,180.00,0,132,
2011111118001,Acne,2HD131,900,schwarz,XL,He Jogginghose,19,180.00,0,132,
2011111137330,Acne,2HD131,990,grau,L,He Jogginghose,19,180.00,0,132,
2011111137323,Acne,2HD131,990,grau,M,He Jogginghose,19,180.00,0,132,
2011111137347,Acne,2HD131,990,grau,XL,He Jogginghose,19,180.00,0,132,
2011111117615,Acne,29B131,635,blau,L,He Pullover LA,19,210.00,0,132,
2011111117608,Acne,29B131,635,blau,M,He Pullover LA,19,210.00,0,132,
2011111117622,Acne,29B131,635,blau,XL,He Pullover LA,19,210.00,0,132,
2011111117646,Acne,29B131,635,beige,L,He Pullover LA,19,210.00,0,132,
2011111117639,Acne,29B131,635,beige,M,He Pullover LA,19,210.00,0,132,
2011111117653,Acne,29B131,635,beige,XL,He Pullover LA,19,210.00,0,132,
2011111117714,Acne,29K131,900,schwarz,L,He Pullover LA,19,200.00,1,132,
2011111117707,Acne,29K131,900,schwarz,M,He Pullover LA,19,200.00,0,132,
2011111117721,Acne,29K131,900,schwarz,XL,He Pullover LA,19,200.00,0,132,
2011111117752,Acne,29L131,229,gelb,L,He Pullover LA,19,160.00,0,132,
2011111117745,Acne,29L131,229,gelb,M,He Pullover LA,19,160.00,0,132,
2011111117738,Acne,29L131,229,gelb,S,He Pullover LA,19,160.00,0,132,
2011111117769,Acne,29L131,229,gelb,XL,He Pullover LA,19,160.00,0,132,
2011111117936,Acne,2HC131,990,grau,L,He Sweater,19,180.00,1,132,
2011111117929,Acne,2HC131,990,grau,M,He Sweater,19,180.00,0,132,
2011111117943,Acne,2HC131,990,grau,XL,He Sweater,19,180.00,0,132,
2011111118025,Acne,2HE131,229,gelb,L,He Sweater,19,140.00,0,132,
2011111118018,Acne,2HE131,229,gelb,M,He Sweater,19,140.00,0,132,
2011111118032,Acne,2HE131,229,gelb,XL,He Sweater,19,140.00,0,132,
2011111118056,Acne,2HE131,990,grau,L,He Sweater,19,140.00,0,132,
2011111118049,Acne,2HE131,990,grau,M,He Sweater,19,140.00,0,132,
2011111118063,Acne,2HE131,990,grau,XL,He Sweater,19,140.00,0,132,
2011111118087,Acne,2HL131,555,gemustert,L,He Sweater,19,150.00,0,132,
2011111118070,Acne,2HL131,555,gemustert,M,He Sweater,19,150.00,0,132,
2011111118094,Acne,2HL131,555,gemustert,XL,He Sweater,19,150.00,0,132,
2011111117684,Acne,29C131,885,blau,L,He Cardigan,19,180.00,0,132,
2011111117677,Acne,29C131,885,blau,M,He Cardigan,19,180.00,1,132,
2011111117660,Acne,29C131,885,blau,S,He Cardigan,19,180.00,0,132,
2011111117691,Acne,29C131,885,blau,XL,He Cardigan,19,180.00,0,132,
2011111116984,Acne,250131,555,Mehrfarbig,L,He T-Shirt,19,80.00,0,132,
2011111116977,Acne,250131,555,Mehrfarbig,M,He T-Shirt,19,80.00,0,132,
2011111116991,Acne,250131,555,Mehrfarbig,XL,He T-Shirt,19,80.00,0,132,
2011111117011,Acne,25D131,100,weiß,L,He T-Shirt,19,70.00,0,132,
2011111117004,Acne,25D131,100,weiß,M,He T-Shirt,19,70.00,0,132,
2011111117028,Acne,25D131,100,weiß,XL,He T-Shirt,19,70.00,0,132,
2011111117042,Acne,25D131,229,gelb,L,He T-Shirt,19,70.00,0,132,
2011111117035,Acne,25D131,229,gelb,M,He T-Shirt,19,70.00,0,132,
2011111117059,Acne,25D131,229,gelb,XL,He T-Shirt,19,70.00,0,132,
2011111117073,Acne,25D131,555,rosa,L,He T-Shirt,19,70.00,0,132,
2011111117066,Acne,25D131,555,rosa,M,He T-Shirt,19,70.00,0,132,
2011111117080,Acne,25D131,555,rosa,XL,He T-Shirt,19,70.00,0,132,
2011111117103,Acne,25D131,635,beige,L,He T-Shirt,19,70.00,0,132,
2011111117097,Acne,25D131,635,beige,M,He T-Shirt,19,70.00,1,132,
2011111117110,Acne,25D131,635,beige,XL,He T-Shirt,19,70.00,0,132,
2011111117134,Acne,25E131,885,blau,L,He T-Shirt,19,70.00,0,132,
2011111117127,Acne,25E131,885,blau,M,He T-Shirt,19,70.00,0,132,
2011111117141,Acne,25E131,885,blau,XL,He T-Shirt,19,70.00,0,132,
2011111117165,Acne,25E131,900,schwarz,L,He T-Shirt,19,70.00,0,132,
2011111117158,Acne,25E131,900,schwarz,M,He T-Shirt,19,70.00,0,132,
2011111117172,Acne,25E131,900,schwarz,XL,He T-Shirt,19,70.00,0,132,
2011111117196,Acne,25E131,990,grau,L,He T-Shirt,19,70.00,1,132,
2011111117189,Acne,25E131,990,grau,M,He T-Shirt,19,70.00,1,132,
2011111117202,Acne,25E131,990,grau,XL,He T-Shirt,19,70.00,0,132,
2011111117219,Acne,25F131,100,weiß,L,He T-Shirt,19,70.00,0,132,
2011111117226,Acne,25F131,100,weiß,XL,He T-Shirt,19,70.00,0,132,
2011111117233,Acne,25F131,202,blau,L,He T-Shirt,19,70.00,0,132,
2011111117240,Acne,25F131,202,blau,XL,He T-Shirt,19,70.00,0,132,
2011111117257,Acne,25F131,900,schwarz,L,He T-Shirt,19,70.00,0,132,
2011111117264,Acne,25F131,900,schwarz,XL,He T-Shirt,19,70.00,0,132,
2011111117318,Acne,25Z131,105,gemustert,L,He Tank Top,19,65.00,0,132,
2011111117301,Acne,25Z131,105,gemustert,M,He Tank Top,19,65.00,0,132,
2011111117325,Acne,25Z131,105,gemustert,XL,He Tank Top,19,65.00,0,132,
2011111117288,Acne,25Q131,900,schwarz,L,He Long Sleeve,19,110.00,0,132,
2011111117271,Acne,25Q131,900,schwarz,M,He Long Sleeve,19,110.00,0,132,
2011111117295,Acne,25Q131,900,schwarz,XL,He Long Sleeve,19,110.00,0,132,
2011111116687,Acne,21C131,437,rosa,48,He Hemd L-Arm,19,170.00,0,132,
2011111116694,Acne,21C131,437,rosa,50,He Hemd L-Arm,19,170.00,0,132,
2011111116700,Acne,21C131,437,rosa,52,He Hemd L-Arm,19,170.00,0,132,
2011111116717,Acne,21C131,437,rosa,54,He Hemd L-Arm,19,170.00,0,132,
2011111116724,Acne,21C131,890,blau,48,He Hemd L-Arm,19,170.00,0,132,
2011111116731,Acne,21C131,890,blau,50,He Hemd L-Arm,19,170.00,0,132,
2011111116748,Acne,21C131,890,blau,52,He Hemd L-Arm,19,170.00,0,132,
2011111116755,Acne,21C131,890,blau,54,He Hemd L-Arm,19,170.00,0,132,
2011111116762,Acne,21C131,900,schwarz,48,He Hemd L-Arm,19,170.00,0,132,
2011111116779,Acne,21C131,900,schwarz,50,He Hemd L-Arm,19,170.00,0,132,
2011111116786,Acne,21C131,900,schwarz,52,He Hemd L-Arm,19,170.00,1,132,
2011111116793,Acne,21C131,900,schwarz,54,He Hemd L-Arm,19,170.00,0,132,
2011111116809,Acne,21G131,100,weiß,48,He Hemd L-Arm,19,180.00,1,132,
2011111116854,Acne,21L131,100,weiß,48,He Hemd L-Arm,19,200.00,0,132,
2011111116861,Acne,21L131,100,weiß,50,He Hemd L-Arm,19,200.00,0,132,
2011111116878,Acne,21L131,100,weiß,52,He Hemd L-Arm,19,200.00,0,132,
2011111116885,Acne,21L131,100,weiß,54,He Hemd L-Arm,19,200.00,0,132,
2011111116892,Acne,21L131,890,blau,48,He Hemd L-Arm,19,200.00,0,132,
2011111116908,Acne,21L131,890,blau,50,He Hemd L-Arm,19,200.00,0,132,
2011111116915,Acne,21L131,890,blau,52,He Hemd L-Arm,19,200.00,0,132,
2011111116922,Acne,21L131,890,blau,54,He Hemd L-Arm,19,200.00,0,132,
2011111116816,Acne,21K131,143,blau,46,He Denim Hemd,19,180.00,0,132,
2011111116823,Acne,21K131,143,blau,48,He Denim Hemd,19,180.00,0,132,
2011111116830,Acne,21K131,143,blau,50,He Denim Hemd,19,180.00,1,132,
2011111116847,Acne,21K131,143,blau,52,He Denim Hemd,19,180.00,0,132,
2011111117820,Acne,2BF124,900,schwarz,48,He Blazer Bauk.,19,450.00,0,132,
2011111117837,Acne,2BF124,900,schwarz,50,He Blazer Bauk.,19,450.00,0,132,
2011111117844,Acne,2BF124,900,schwarz,52,He Blazer Bauk.,19,450.00,0,132,
2011111117882,Acne,2BN131,900,schwarz,48,He Hose Bauk.,19,500.00,0,132,
2011111117899,Acne,2BN131,900,schwarz,50,He Hose Bauk.,19,500.00,0,132,
2011111117905,Acne,2BN131,900,schwarz,52,He Hose Bauk.,19,500.00,0,132,
2011111117912,Acne,2BN131,900,schwarz,54,He Hose Bauk.,19,500.00,0,132,
2011111118100,Acne,2MF124,900,schwarz,48,He Hose Bauk.,19,220.00,0,132,
2011111118117,Acne,2MF124,900,schwarz,50,He Hose Bauk.,19,220.00,0,132,
2011111118124,Acne,2MF124,900,schwarz,52,He Hose Bauk.,19,220.00,0,132,
2011111118131,Acne,2MF124,900,schwarz,54,He Hose Bauk.,19,220.00,0,132,
2011111118452,Acne,2MF131,885,blau,48,He Hose Bauk.,19,220.00,0,132,
2011111118469,Acne,2MF131,885,blau,50,He Hose Bauk.,19,220.00,0,132,
2011111118476,Acne,2MF131,885,blau,52,He Hose Bauk.,19,220.00,0,132,
2011111118483,Acne,2MF131,885,blau,54,He Hose Bauk.,19,220.00,0,132,
2011111117851,Acne,2BJ131,885,blau,48,He Blazer/Sakko,19,450.00,0,132,
2011111117868,Acne,2BJ131,885,blau,50,He Blazer/Sakko,19,450.00,0,132,
2011111117875,Acne,2BJ131,885,blau,52,He Blazer/Sakko,19,450.00,0,132,
2011111116939,Acne,22I131,135,blau,48,He Blouson,19,240.00,0,132,
2011111116946,Acne,22I131,135,blau,50,He Blouson,19,240.00,0,132,
2011111116953,Acne,22I131,135,blau,52,He Blouson,19,240.00,0,132,
